Column,id,title,publication,date
32930,51742,Trump names first Hispanic Cabinet pick,CNN,2017-02-16
32932,51744,Trump wants a wall. Border experts want a fence,CNN,2017-02-16
32933,51745,Trump promises new immigration order as DOJ holds off appeals court,CNN,2017-02-16
32940,51752,Full transcript: President Donald Trump’s news conference,CNN,2017-02-16
32946,51758,How to navigate Trump’s tectonic change in transatlantic relations,CNN,2017-02-16
32948,51760,Gov. Paul LePage on Trump: ’We got to tell him that the TV show’s over and he’s gotta move on now’,CNN,2017-02-16
32949,51761,An amazing moment in history: Donald Trump’s press conference,CNN,2017-02-16
32950,51762,Why Trump wants you to hate the media,CNN,2017-02-18
32951,51763,Donald Trump: How US President sees the world,CNN,2017-02-17
32953,51765,Juvenile confesses to throwing object at Trump’s motorcade,CNN,2017-02-17
32954,51766,Bomb threats target dozens of Jewish centers. Trump finally responds ,CNN,2017-02-16
32963,51775,Trump’s Russia crisis is just beginning,CNN,2017-02-14
32969,51781,Trump administration lags in filling key posts,CNN,2017-02-17
32973,51785,HUD official fired for criticizing Trump,CNN,2017-02-17
32981,51793,Trump hands mic to supporter at Florida rally,CNN,2017-02-19
32983,51795,Trump gets what he wants in Florida: Campaign-level adulation,CNN,2017-02-18
32984,51796,Roommate wanted: No Trump supporters ,CNN,2017-02-18
33003,51815,Trump interviews candidates to fill national security slot,CNN,2017-02-18
33004,51816,Jorge Ramos: Trump wants to be ’deportation czar’,CNN,2017-02-18
33012,51825,Trump’s Sweden comment raises questions,CNN,2017-02-19
33018,51831,Donald Trump and the psychology of blame,CNN,2017-02-19
