Column,id,title,publication,date
120058,177080,Trump urges Republicans to ’go nuclear’ to defend high court pick,Reuters,2017-02-01T00:00:00Z
120059,177085,"Trump administration tightens Iran sanctions, Tehran hits back",Reuters,2017-02-04T00:00:00Z
120060,177087,"McCain says Russia testing U.S. in Ukraine, urges Trump to hit back",Reuters,2017-02-03T00:00:00Z
120061,177088,Uber CEO quits Trump’s business advisory group,Reuters,2017-02-03T00:00:00Z
120062,177089,Trump vows to end prohibition on church political activity,Reuters,2017-02-03T00:00:00Z
120067,177098,"Wall Street stalls as market, Trump priorities diverge",Reuters,2017-02-03T00:00:00Z
120068,177100,Trump says his travel ban needed to ensure U.S. religious freedom,Reuters,2017-02-03T00:00:00Z
120082,177128,Tense call between Trump and Australian leader strains longtime ties,Reuters,2017-02-03T00:00:00Z
120083,177131,Microsoft asks for exception program on Trump immigration orders,Reuters,2017-02-02T00:00:00Z
120086,177140,Iranians fear attacks and economic isolation as Trump gets tough,Reuters,2017-02-03T00:00:00Z
120087,177141,"Trump may look to strengthen, not shred, Iran nuclear deal",Reuters,2017-02-03T00:00:00Z
120088,177142,"Trump’s travel ban has revoked 60,000 visas for now",Reuters,2017-02-04T00:00:00Z
120092,177148,Trump ignites political fight over U.S. banking law reforms,Reuters,2017-02-03T00:00:00Z
120094,177154,Trump: U.S. will win appeal of judge’s travel ban order,Reuters,2017-02-05T00:00:00Z
120101,177164,U.S. business leaders express concerns to Trump about travel ban,Reuters,2017-02-03T00:00:00Z
120103,177166,"From Wall Street to Wisconsin, brokers cheer Trump’s order",Reuters,2017-02-03T00:00:00Z
120104,177169,Transgender court hearing set amid fight over Trump nominee,Reuters,2017-02-03T00:00:00Z
120105,177171,Trump makes Mexican peso great again; investors see more gains ahead,Reuters,2017-02-03T00:00:00Z
120107,177182,"Divided on Trump, EU insists on European unity",Reuters,2017-02-03T00:00:00Z
120109,177184,Abadi fends off calls by Iran allies in Iraq to react to Trump travel ban,Reuters,2017-02-03T00:00:00Z
120110,177190,Trump aide cites ’massacre’ that never occurred to defend immigrant ban,Reuters,2017-02-03T00:00:00Z
120112,177197,Commentary: Trump has broken his oath to God – and America,Reuters,2017-02-03T00:00:00Z
120119,177220,Trump says U.S. will work with Kiev and Moscow to end Ukraine conflict,Reuters,2017-02-05T00:00:00Z
120122,177247,"Trump steps up attack on judge, court system over travel ban",Reuters,2017-02-06T00:00:00Z
120124,177249,Trump says Pence will lead voter fraud panel,Reuters,2017-02-05T00:00:00Z
120131,177271,Iraq says ruling against Trump travel ban is move in right direction,Reuters,2017-02-05T00:00:00Z
120137,177292,Tale of Two Donalds: Trump gives Europe splitting headache,Reuters,2017-02-05T00:00:00Z
120138,177293,Trump’s whirlwind start draws admiration on French far-right,Reuters,2017-02-05T00:00:00Z
120139,177294,"In Cuba visit, Colorado governor sees government desire to work with Trump",Reuters,2017-02-05T00:00:00Z
120140,177298,Trump’s Supreme Court pick dispirited by president’s tweets,Reuters,2017-02-09T00:00:00Z
120141,177300,"In Trump appeal of immigration ruling, a battle over court’s authority",Reuters,2017-02-06T00:00:00Z
120142,177301,U.S. tech titans lead legal brief against Trump travel ban,Reuters,2017-02-07T00:00:00Z
120144,177304,"Trump: militant attacks ’all over Europe,’ some not reported",Reuters,2017-02-07T00:00:00Z
120156,177325,U.S. EPA employees protest Trump’s pick to run agency,Reuters,2017-02-06T00:00:00Z
120165,177337,British Speaker opposes letting Trump address parliament,Reuters,2017-02-06T00:00:00Z
120174,177360,"Iran scorns Trump, rebuffs U.S. warning on missiles",Reuters,2017-02-07T00:00:00Z
120198,177407,Trump’s pick for labor secretary admits to employing illegal immigrant,Reuters,2017-02-07T00:00:00Z
120201,177412,"Trump blasts retailer Nordstrom, raising new concern on business ties",Reuters,2017-02-10T00:00:00Z
120203,177415,Legal battle over travel ban pits Trump’s powers against his own words,Reuters,2017-02-08T00:00:00Z
